"","sample1","sample2","Heterogeneous.Selection","Homogeneous.Selection","Dispersal.Limitation","Homogenizing.Dispersal","Drift.and.Others"
"288","CXD_1003_FDSW210423175-1r","BH4_FDSW220017124-1r",0.46392657013259,0,0,0,0.53607342986741
"289","CXD_1004_FDSW210423176-1r","BH4_FDSW220017124-1r",0,0,0.443687519754398,0,0.556312480245603
"290","CXD_1007_FDSW210423179-1r","BH4_FDSW220017124-1r",0.471525365112563,0,0,0,0.528474634887437
"291","CXD_1009_FDSW210423181-1r","BH4_FDSW220017124-1r",0.46570847916419,0,0,0,0.53429152083581
"292","CXD_1015_FDSW210423187-1r","BH4_FDSW220017124-1r",0.463620931562683,0,0,0.0314310184539576,0.504948049983359
"293","CXD_1201_FDSW210423188-1r","BH4_FDSW220017124-1r",0,0,0.447181781600752,0,0.552818218399248
"294","CXD_1202_FDSW210423189-1r","BH4_FDSW220017124-1r",0,0,0.447555227831183,0,0.552444772168817
"295","CXD_1203_FDSW210423190-1r","BH4_FDSW220017124-1r",0.509526702694225,0,0,0,0.490473297305776
"296","CXD_1213_FDSW210423200-1r","BH4_FDSW220017124-1r",0.506492229732386,0,0,0,0.493507770267614
"297","CXD_1214_FDSW210423201-1r","BH4_FDSW220017124-1r",0.474588715900031,0,0,0.0421163529135506,0.483294931186418
"298","CXD_1215_FDSW210423202-1r","BH4_FDSW220017124-1r",0,0,0.424945622090998,0,0.575054377909002
"299","CXD_0204_FDSW210423206-1r","BH4_FDSW220017124-1r",0,0,0.467487726003192,0,0.532512273996808
"300","CXD_0209_FDSW210423211-1r","BH4_FDSW220017124-1r",0.520326398436324,0,0,0,0.479673601563676
"301","CXD_0210_FDSW210423212-1r","BH4_FDSW220017124-1r",0.564870622612211,0,0,0,0.435129377387789
"302","CXD_0213_FDSW210423215-1r","BH4_FDSW220017124-1r",0.520959626032087,0,0,0,0.479040373967913
"303","CXD_0214_FDSW210423216-1r","BH4_FDSW220017124-1r",0.520422168777916,0,0,0,0.479577831222084
"304","CXD_0215_FDSW210423217-1r","BH4_FDSW220017124-1r",0.496172645983671,0,0,0,0.503827354016329
"305","CXD_1401_FDSW210423218-1r","BH4_FDSW220017124-1r",0.536396367077182,0,0,0,0.463603632922818
"306","CXD_1402_FDSW210423219-1r","BH4_FDSW220017124-1r",0.50992558254136,0,0,0,0.49007441745864
"307","CXD_1408_FDSW210423225-1r","BH4_FDSW220017124-1r",0,0,0.474399880582677,0,0.525600119417323
"308","CXD_1412_FDSW210423229-1r","BH4_FDSW220017124-1r",0.498329183502736,0,0,0,0.501670816497264
"309","CXD_1414_FDSW210423231-1r","BH4_FDSW220017124-1r",0.474445108446157,0,0,0,0.525554891553843
"310","CXD_1415_FDSW210423232-1r","BH4_FDSW220017124-1r",0.538601360654126,0,0,0.0267246808958492,0.434673958450025
"311","CXD_1604_FDSW210423236-1r","BH4_FDSW220017124-1r",0.506954533222406,0,0,0,0.493045466777594
"312","CXD_1609_FDSW210423241-1r","BH4_FDSW220017124-1r",0.507789738546381,0,0,0,0.492210261453619
"313","CXD_1610_FDSW210423242-1r","BH4_FDSW220017124-1r",0.455444445469217,0,0,0,0.544555554530783
"314","CXD_1611_FDSW210423243-1r","BH4_FDSW220017124-1r",0.454891392138966,0,0,0,0.545108607861034
"315","CXD_1612_FDSW210423244-1r","BH4_FDSW220017124-1r",0.466049750896141,0,0,0,0.533950249103859
"316","CXD_1613_FDSW210423245-1r","BH4_FDSW220017124-1r",0,0,0.449465251397934,0,0.550534748602066
"317","A1-20-normal","BH4_FDSW220017124-1r",0,0,0,0,1
"318","A3-20-normal","BH4_FDSW220017124-1r",0.498484917422149,0,0,0,0.501515082577851
"319","A5-20-normal","BH4_FDSW220017124-1r",0,0,0.407593017995499,0,0.592406982004501
"320","B1-20-normal","BH4_FDSW220017124-1r",0,0,0.426333312312637,0,0.573666687687364
"321","B3-20-normal","BH4_FDSW220017124-1r",0,0,0.422237618410465,0,0.577762381589536
"322","B5-20-normal","BH4_FDSW220017124-1r",0.472076304893611,0,0,0,0.527923695106389
"323","C1-20-normal","BH4_FDSW220017124-1r",0.468271520453826,0,0,0,0.531728479546174
"324","C3-20-normal","BH4_FDSW220017124-1r",0,0,0.41933260582234,0,0.58066739417766
"325","C5-20-normal","BH4_FDSW220017124-1r",0,0,0.410842784548902,0,0.589157215451097
"326","A1-40-normal","BH4_FDSW220017124-1r",0.533558620673924,0,0,0,0.466441379326076
"327","A3-40-normal","BH4_FDSW220017124-1r",0,0,0.407550501892901,0,0.5924494981071
"328","A5-40-normal","BH4_FDSW220017124-1r",0.451307603180713,0,0,0,0.548692396819287
"329","B1-40-normal","BH4_FDSW220017124-1r",0.442745233945162,0,0,0,0.557254766054838
"330","B3-40-normal","BH4_FDSW220017124-1r",0.469658461845223,0,0,0,0.530341538154777
"331","B5-40-normal","BH4_FDSW220017124-1r",0.463846685853224,0,0,0,0.536153314146776
"332","C1-40-normal","BH4_FDSW220017124-1r",0.478762799819245,0,0,0,0.521237200180755
"333","C3-40-normal","BH4_FDSW220017124-1r",0.439576736237597,0,0,0.021466193076564,0.538957070685839
"334","C5-40-normal","BH4_FDSW220017124-1r",0.471285037678055,0,0,0,0.528714962321945
"335","A1-60-normal","BH4_FDSW220017124-1r",0.474913532310184,0,0,0,0.525086467689816
"336","A3-60-normal","BH4_FDSW220017124-1r",0.47071141599039,0,0,0,0.52928858400961
"337","A5-60-normal","BH4_FDSW220017124-1r",0.460083620943384,0,0,0,0.539916379056616
"338","B1-60-normal","BH4_FDSW220017124-1r",0.452249890094732,0,0,0,0.547750109905268
"339","B3-60-normal","BH4_FDSW220017124-1r",0.458860373049917,0,0,0,0.541139626950083
"340","B5-60-normal","BH4_FDSW220017124-1r",0,0,0.424539727890112,0,0.575460272109888
"341","C1-60-normal","BH4_FDSW220017124-1r",0.451566965907237,0,0,0,0.548433034092763
"342","C3-60-normal","BH4_FDSW220017124-1r",0.454209593865145,0,0,0,0.545790406134855
"343","C5-60-normal","BH4_FDSW220017124-1r",0.466591213650624,0,0,0,0.533408786349376
"344","A1-80-normal","BH4_FDSW220017124-1r",0.460452424281537,0,0,0,0.539547575718463
"345","A3-80-normal","BH4_FDSW220017124-1r",0.455109599606632,0,0,0,0.544890400393368
"346","A5-80-normal","BH4_FDSW220017124-1r",0.451440382950709,0,0,0,0.548559617049291
"347","B1-80-normal","BH4_FDSW220017124-1r",0.525256890554116,0,0,0,0.474743109445884
"348","B3-80-normal","BH4_FDSW220017124-1r",0.461632437390203,0,0,0,0.538367562609797
"349","B5-80-normal","BH4_FDSW220017124-1r",0.468966253088463,0,0,0,0.531033746911537
"350","C1-80-normal","BH4_FDSW220017124-1r",0.461143717891128,0,0,0,0.538856282108872
"351","C3-80-normal","BH4_FDSW220017124-1r",0.459139325390507,0,0,0,0.540860674609493
"352","C5-80-normal","BH4_FDSW220017124-1r",0.49246087887689,0,0,0,0.50753912112311
"353","A1-100-normal","BH4_FDSW220017124-1r",0.533778062478182,0,0,0,0.466221937521818
"354","A3-100-normal","BH4_FDSW220017124-1r",0.447626511113882,0,0,0,0.552373488886119
"355","A5-100-normal","BH4_FDSW220017124-1r",0,0,0.440479200605284,0,0.559520799394716
"356","B1-100-normal","BH4_FDSW220017124-1r",0,0,0.426427732713667,0,0.573572267286333
"357","B3-100-normal","BH4_FDSW220017124-1r",0,0,0.455923528327083,0,0.544076471672917
"358","B5-100-normal","BH4_FDSW220017124-1r",0.497096517575198,0,0,0,0.502903482424803
"359","C1-100-normal","BH4_FDSW220017124-1r",0,0,0.416736103822604,0,0.583263896177396
"360","C3-100-normal","BH4_FDSW220017124-1r",0.454232652289144,0,0,0,0.545767347710856
"361","C5-100-normal","BH4_FDSW220017124-1r",0.464710688115295,0,0,0,0.535289311884705
"362","BH8_FDSW220017128-1r","BH6_FDSW220017126-1r",0,1,0,0,0
"363","BH10_FDSW220017130-1r","BH6_FDSW220017126-1r",0,1,0,0,0
"364","BH12_FDSW220017132-1r","BH6_FDSW220017126-1r",0,1,0,0,0
"365","BH14_FDSW220017134-1r","BH6_FDSW220017126-1r",0,1,0,0,0
"366","BH15_FDSW220017135-1r","BH6_FDSW220017126-1r",0,1,0,0,0
"367","DD1_FDSW220008388-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"368","DD3_FDSW220008390-2r","BH6_FDSW220017126-1r",0,0,0,0,1
"369","DD5_FDSW220008392-2r","BH6_FDSW220017126-1r",0,0,0,0,1
"370","DD7_FDSW220008394-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"371","DD9_FDSW220008396-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"372","DD13_FDSW220008400-2r","BH6_FDSW220017126-1r",0,0,0,0,1
"373","LYG1_FDME210455382-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"374","LYG3_FDME210455384-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"375","LYG5_FDME210455386-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"376","LYG6_FDME210455387-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"377","LYG7_FDME210455388-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"378","LYG11_FDME210455392-2r","BH6_FDSW220017126-1r",0,0,0,0,1
"379","LYG13_FDME210455394-1a","BH6_FDSW220017126-1r",0,0,0,0,1
"380","NB1_FDME210455352-1r","BH6_FDSW220017126-1r",0,0,0.296362007309172,0,0.703637992690828
"381","NB2_FDME210455353-1r","BH6_FDSW220017126-1r",0.318960835709578,0,0,0,0.681039164290422
"382","NB4_FDME210455355-1r","BH6_FDSW220017126-1r",0.295603961247109,0,0,0,0.704396038752891
"383","NB6_FDME210455357-1r","BH6_FDSW220017126-1r",0,0,0.291074029980232,0,0.708925970019768
"384","NB7_FDME210455358-1r","BH6_FDSW220017126-1r",0,0,0.277772844274386,0,0.722227155725614
"385","NB11_FDME210455362-1b","BH6_FDSW220017126-1r",0.315541247953574,0,0,0,0.684458752046426
"386","NB12_FDME210455363-1r","BH6_FDSW220017126-1r",0.322932600493786,0,0,0,0.677067399506214
"387","NB15_FDME210455366-1r","BH6_FDSW220017126-1r",0.35185582914512,0,0,0,0.64814417085488
"388","SY3_FDME210455399-2a","BH6_FDSW220017126-1r",0,0,0,0,1
"389","SY7_FDME210455403-2a","BH6_FDSW220017126-1r",0,0,0,0,1
"390","SY9_FDME210455405-2a","BH6_FDSW220017126-1r",0,0,0,0,1
"391","SY11_FDME210455407-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"392","SY12_FDME210455408-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"393","SY13_FDME210455409-2a","BH6_FDSW220017126-1r",0,0,0,0,1
"394","SY15_FDME210455411-2a","BH6_FDSW220017126-1r",0,0,0,0,1
"395","ST1_FDME220007465-1r","BH6_FDSW220017126-1r",0,0,0,0.0114786570023393,0.988521342997661
"396","ST3_L1","BH6_FDSW220017126-1r",0,0,0,0,1
"397","ST7_FDME220007471-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"398","ST9_L1","BH6_FDSW220017126-1r",0,0,0.5,0,0.5
"399","ST10_L1","BH6_FDSW220017126-1r",0,0,0,0,1
"400","ST12_L1","BH6_FDSW220017126-1r",0,0,0,0,1
"401","ST13_L1","BH6_FDSW220017126-1r",0,0,0.5,0,0.5
"402","ST15_L1","BH6_FDSW220017126-1r",0,0,0.5,0,0.5
"403","WZ1_L1","BH6_FDSW220017126-1r",0,0,0,0,1
"404","WZ3_L1","BH6_FDSW220017126-1r",0,0,0,0,1
"405","WZ5_L1","BH6_FDSW220017126-1r",0,0,0,0,1
"406","WZ7_FDME210455463-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"407","WZ10_L1","BH6_FDSW220017126-1r",0,0,0,0,1
"408","WZ11_L1","BH6_FDSW220017126-1r",0,0,0,0,1
"409","WZ14_L1","BH6_FDSW220017126-1r",0,0,0,0,1
"410","WZ15_FDME210455471-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"411","XM2_FDME220007436-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"412","XM4_FDME220007438-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"413","XM6_FDME220007440-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"414","XM8_FDME220007442-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"415","XM10_FDME220007444-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"416","XM12_FDME220007446-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"417","XM14_FDME220007448-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"418","XM15_FDME220007449-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"419","YC1_FDME220007405-1r","BH6_FDSW220017126-1r",0.409077779598062,0,0,0,0.590922220401938
"420","YC3_FDME220007407-1r","BH6_FDSW220017126-1r",0.39861928457637,0,0,0,0.60138071542363
"421","YC5_FDME220007409-1r","BH6_FDSW220017126-1r",0.403591668949185,0,0,0,0.596408331050814
"422","YC7_FDME220007411-1a","BH6_FDSW220017126-1r",0.408597857262376,0,0,0,0.591402142737624
"423","YC9_FDME220007413-1r","BH6_FDSW220017126-1r",0.422517093498005,0,0,0,0.577482906501995
"424","YC11_FDME220007415-1r","BH6_FDSW220017126-1r",0.403790626725882,0,0,0,0.596209373274118
"425","YC13_FDME220007417-1r","BH6_FDSW220017126-1r",0.412002028762326,0,0,0,0.587997971237674
"426","YC15_FDME220007419-1r","BH6_FDSW220017126-1r",0.416051559016556,0,0,0,0.583948440983444
"427","ZH1_FDSW220008784-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"428","ZH3_FDSW220008786-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"429","ZH5_FDSW220008788-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"430","ZH7_FDSW220008790-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"431","ZH9_FDSW220008792-2r","BH6_FDSW220017126-1r",0,0,0,0,1
"432","ZH11_FDSW220008794-2r","BH6_FDSW220017126-1r",0,0,0,0,1
"433","ZH13_FDSW220008796-2r","BH6_FDSW220017126-1r",0,0,0,0,1
"434","ZH15_FDSW220008798-2r","BH6_FDSW220017126-1r",0,0,0,0,1
"435","C1_FDSW202534412-1r","BH6_FDSW220017126-1r",0.386188649091546,0,0,0.0908904421683205,0.522920908740134
"436","E5_FDSW202534388-1r","BH6_FDSW220017126-1r",0.371339435336233,0,0,0.0995232664611089,0.529137298202658
"437","E10_FDSW202534389-1r","BH6_FDSW220017126-1r",0.368498555516034,0,0,0.0898997369047405,0.541601707579226
"438","E20_FDSW202534390-1r","BH6_FDSW220017126-1r",0.41868280443672,0,0,0.0675693442029769,0.513747851360303
"439","E50_FDSW202534391-1r","BH6_FDSW220017126-1r",0.422916145737094,0,0,0,0.577083854262906
"440","E100_FDSW202534392-1r","BH6_FDSW220017126-1r",0,0,0.42381935687191,0,0.57618064312809
"441","E150_FDSW202534393-1r","BH6_FDSW220017126-1r",0.42097453218021,0,0,0,0.57902546781979
"442","N5_FDSW202534406-1r","BH6_FDSW220017126-1r",0.375780801302082,0,0,0,0.624219198697918
"443","N10_FDSW202534407-1r","BH6_FDSW220017126-1r",0.395786954237779,0,0,0.0681158004343174,0.536097245327904
"444","N20_FDSW202534408-1r","BH6_FDSW220017126-1r",0.382406180449936,0,0,0.054871654024944,0.56272216552512
"445","N50_FDSW202534409-1r","BH6_FDSW220017126-1r",0.46027960342917,0,0,0,0.53972039657083
"446","N100_FDSW202534410-1r","BH6_FDSW220017126-1r",0.395530413586394,0,0,0,0.604469586413606
"447","N150_FDSW202534411-1r","BH6_FDSW220017126-1r",0.377982157341197,0,0,0,0.622017842658803
"448","S5_FDSW202534394-1r","BH6_FDSW220017126-1r",0.376202390908494,0,0,0.0846561653202605,0.539141443771245
"449","S10_FDSW202534395-1r","BH6_FDSW220017126-1r",0.387215657422663,0,0,0.0712683559347983,0.541515986642539
"450","S20_FDSW202534396-1r","BH6_FDSW220017126-1r",0.356268578529101,0,0,0,0.643731421470899
"451","S50_FDSW202534397-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"452","S100_FDSW202534398-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"453","S150_FDSW202534399-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"454","W5_FDSW202534400-1r","BH6_FDSW220017126-1r",0.366571508498421,0,0,0.097734805674669,0.53569368582691
"455","W10_FDSW202534401-1r","BH6_FDSW220017126-1r",0.375157190991715,0,0,0.0904072312141316,0.534435577794153
"456","W20_FDSW202534402-1r","BH6_FDSW220017126-1r",0.351758726458864,0,0,0,0.648241273541136
"457","W50_FDSW202534403-1r","BH6_FDSW220017126-1r",0.356187385069456,0,0,0,0.643812614930544
"458","W100_FDSW202534404-1r","BH6_FDSW220017126-1r",0.352787379342962,0,0,0,0.647212620657038
"459","W150_FDSW202534405-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"460","CXD_0801_FDSW210423161-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"461","CXD_0802_FDSW210423162-1r","BH6_FDSW220017126-1r",0.395236690375858,0,0,0,0.604763309624142
"462","CXD_0803_FDSW210423163-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"463","CXD_0804_FDSW210423164-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"464","CXD_0805_FDSW210423165-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"465","CXD_0807_FDSW210423167-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"466","CXD_1001_FDSW210423173-1r","BH6_FDSW220017126-1r",0,0,0,0.00343116519125672,0.996568834808743
"467","CXD_1003_FDSW210423175-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"468","CXD_1004_FDSW210423176-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"469","CXD_1007_FDSW210423179-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"470","CXD_1009_FDSW210423181-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"471","CXD_1015_FDSW210423187-1r","BH6_FDSW220017126-1r",0,0,0,0.0314310184539576,0.968568981546042
"472","CXD_1201_FDSW210423188-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"473","CXD_1202_FDSW210423189-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"474","CXD_1203_FDSW210423190-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"475","CXD_1213_FDSW210423200-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"476","CXD_1214_FDSW210423201-1r","BH6_FDSW220017126-1r",0,0,0,0.0421163529135506,0.957883647086449
"477","CXD_1215_FDSW210423202-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"478","CXD_0204_FDSW210423206-1r","BH6_FDSW220017126-1r",0.344067757127611,0,0,0,0.655932242872389
"479","CXD_0209_FDSW210423211-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"480","CXD_0210_FDSW210423212-1r","BH6_FDSW220017126-1r",0.398612347263663,0,0,0,0.601387652736337
"481","CXD_0213_FDSW210423215-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"482","CXD_0214_FDSW210423216-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"483","CXD_0215_FDSW210423217-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"484","CXD_1401_FDSW210423218-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"485","CXD_1402_FDSW210423219-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"486","CXD_1408_FDSW210423225-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"487","CXD_1412_FDSW210423229-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"488","CXD_1414_FDSW210423231-1r","BH6_FDSW220017126-1r",0,0,0,0.0366214537533026,0.963378546246697
"489","CXD_1415_FDSW210423232-1r","BH6_FDSW220017126-1r",0.372343085305578,0,0,0.0267246808958492,0.600932233798573
"490","CXD_1604_FDSW210423236-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"491","CXD_1609_FDSW210423241-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"492","CXD_1610_FDSW210423242-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"493","CXD_1611_FDSW210423243-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"494","CXD_1612_FDSW210423244-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"495","CXD_1613_FDSW210423245-1r","BH6_FDSW220017126-1r",0,0,0,0,1
"496","A1-20-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"497","A3-20-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"498","A5-20-normal","BH6_FDSW220017126-1r",0.42644764454354,0,0,0,0.57355235545646
"499","B1-20-normal","BH6_FDSW220017126-1r",0.351493396126263,0,0,0,0.648506603873737
"500","B3-20-normal","BH6_FDSW220017126-1r",0.402226834900189,0,0,0,0.597773165099811
"501","B5-20-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"502","C1-20-normal","BH6_FDSW220017126-1r",0.32606661861821,0,0,0,0.67393338138179
"503","C3-20-normal","BH6_FDSW220017126-1r",0.397451300827399,0,0,0,0.602548699172601
"504","C5-20-normal","BH6_FDSW220017126-1r",0.404062484017709,0,0,0,0.595937515982291
"505","A1-40-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"506","A3-40-normal","BH6_FDSW220017126-1r",0.396968584761405,0,0,0,0.603031415238595
"507","A5-40-normal","BH6_FDSW220017126-1r",0,0,0,0.0278952993074443,0.972104700692556
"508","B1-40-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"509","B3-40-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"510","B5-40-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"511","C1-40-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"512","C3-40-normal","BH6_FDSW220017126-1r",0,0,0,0.021466193076564,0.978533806923436
"513","C5-40-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"514","A1-60-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"515","A3-60-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"516","A5-60-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"517","B1-60-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"518","B3-60-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"519","B5-60-normal","BH6_FDSW220017126-1r",0.394757809896886,0,0,0,0.605242190103114
"520","C1-60-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"521","C3-60-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"522","C5-60-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"523","A1-80-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"524","A3-80-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"525","A5-80-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"526","B1-80-normal","BH6_FDSW220017126-1r",0.358998615205568,0,0,0,0.641001384794432
"527","B3-80-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"528","B5-80-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"529","C1-80-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"530","C3-80-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"531","C5-80-normal","BH6_FDSW220017126-1r",0.326202603528343,0,0,0,0.673797396471657
"532","A1-100-normal","BH6_FDSW220017126-1r",0.367519787129635,0,0,0,0.632480212870365
"533","A3-100-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"534","A5-100-normal","BH6_FDSW220017126-1r",0.32825076467819,0,0,0,0.67174923532181
"535","B1-100-normal","BH6_FDSW220017126-1r",0.362478241206609,0,0,0,0.637521758793391
"536","B3-100-normal","BH6_FDSW220017126-1r",0.391117795846096,0,0,0,0.608882204153904
"537","B5-100-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"538","C1-100-normal","BH6_FDSW220017126-1r",0.395697765534865,0,0,0,0.604302234465135
"539","C3-100-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"540","C5-100-normal","BH6_FDSW220017126-1r",0,0,0,0,1
"541","BH10_FDSW220017130-1r","BH8_FDSW220017128-1r",0,1,0,0,0
"542","BH12_FDSW220017132-1r","BH8_FDSW220017128-1r",0,1,0,0,0
"543","BH14_FDSW220017134-1r","BH8_FDSW220017128-1r",0,1,0,0,0
"544","BH15_FDSW220017135-1r","BH8_FDSW220017128-1r",0,1,0,0,0
"545","DD1_FDSW220008388-1r","BH8_FDSW220017128-1r",0,0,0,0,1
"546","DD3_FDSW220008390-2r","BH8_FDSW220017128-1r",0,0,0,0,1
"547","DD5_FDSW220008392-2r","BH8_FDSW220017128-1r",0,0,0,0,1
"548","DD7_FDSW220008394-1r","BH8_FDSW220017128-1r",0,0,0,0,1
"549","DD9_FDSW220008396-1r","BH8_FDSW220017128-1r",0,0,0,0,1
"550","DD13_FDSW220008400-2r","BH8_FDSW220017128-1r",0,0,0,0,1
"551","LYG1_FDME210455382-1r","BH8_FDSW220017128-1r",0,0,0,0,1
"552","LYG3_FDME210455384-1r","BH8_FDSW220017128-1r",0,0,0,0,1
"553","LYG5_FDME210455386-1r","BH8_FDSW220017128-1r",0,0,0,0,1
"554","LYG6_FDME210455387-1r","BH8_FDSW220017128-1r",0,0,0,0,1
"555","LYG7_FDME210455388-1r","BH8_FDSW220017128-1r",0,0,0,0,1
"556","LYG11_FDME210455392-2r","BH8_FDSW220017128-1r",0,0,0,0,1
"557","LYG13_FDME210455394-1a","BH8_FDSW220017128-1r",0,0,0,0,1
"558","NB1_FDME210455352-1r","BH8_FDSW220017128-1r",0.3508939769571,0,0,0,0.6491060230429
"559","NB2_FDME210455353-1r","BH8_FDSW220017128-1r",0.373492805357506,0,0,0,0.626507194642494
"560","NB4_FDME210455355-1r","BH8_FDSW220017128-1r",0.350135930895037,0,0,0,0.649864069104964
"561","NB6_FDME210455357-1r","BH8_FDSW220017128-1r",0.345605999628159,0,0,0,0.654394000371841
"562","NB7_FDME210455358-1r","BH8_FDSW220017128-1r",0.332304813922313,0,0,0,0.667695186077687
"563","NB11_FDME210455362-1b","BH8_FDSW220017128-1r",0.370073217601501,0,0,0,0.629926782398499
"564","NB12_FDME210455363-1r","BH8_FDSW220017128-1r",0.377464570141713,0,0,0,0.622535429858287
"565","NB15_FDME210455366-1r","BH8_FDSW220017128-1r",0.406387798793047,0,0,0,0.593612201206953
"566","SY3_FDME210455399-2a","BH8_FDSW220017128-1r",0,0,0,0,1
